  32.9415  6.38e-05   131.8018  1.67e-06  0  0 R    8 28
  33.0127  1.50e-06 10584.3125  3.91e-08  5  5 R    8 26
  33.0672  6.45e-05   132.3050  1.68e-06  0  0 R    8 36
  33.1081  1.93e-05  4339.2492  5.02e-07  2  2 R    8 27
  33.3276  4.06e-07  8547.8194  1.04e-08  4  4 R    8 26
  33.3933  5.81e-07 10128.8255  1.64e-08  5  5 R    9 38
  33.4112  3.97e-05  2249.9775  1.01e-06  1  1 R    8 27
  33.6426  6.48e-06  6485.0491  1.63e-07  3  3 R    8 26
  33.6962  1.10e-06  8182.3616  3.06e-08  4  4 R    9 38
  33.7144  6.82e-05   134.8952  1.71e-06  0  0 R    8 27
  33.7544  6.92e-07 10183.6626  1.91e-08  5  5 R    9 46
  33.9576  2.02e-05  4395.9322  5.00e-07  2  2 R    8 26
  33.9991  8.45e-06  6212.0196  2.30e-07  3  3 R    9 38
  34.0624  1.04e-06  8227.1081  2.82e-08  4  4 R    9 46
  34.1957  8.44e-07 10250.3377  2.27e-08  5  5 R    9 37
  34.2726  4.23e-05  2280.4012  1.03e-06  1  1 R    8 26
  34.3020  2.31e-05  4217.7400  6.18e-07  2  2 R    9 38
  34.3703  8.51e-06  6246.4122  2.27e-07  3  3 R    9 46
  34.5099  9.64e-07  8281.5206  2.55e-08  4  4 R    9 37
  34.5877  7.33e-05   138.3904  1.74e-06  0  0 R    8 26
  34.6050  4.56e-05  2199.4643  1.20e-06  1  1 R    9 38
  34.6783  2.36e-05  4241.5141  6.18e-07  2  2 R    9 46
  34.8241  8.58e-06  6288.2399  2.23e-07  3  3 R    9 37
